id,data,ulica_1,ulica_2,sygnalizacja,rodzaj_zdarzenia,warunki_oswietleniowe,warunki_pogodowe,rodzaj_drogi,ograniczenie_predkosci [km/h],typ_nawierzchni,stan_nawierzchni,oznakowanie_poziome,rodzaj_skrzyzowania,teren_zabudowany,skrzyzowanie,teren_zabudowany_bin,nawierzchnia_twarda_bin,znaki_poziome_bin,wykroczenie
120477242,2022-03-22,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
120491581,2022-04-27,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
120532651,2022-05-07,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
120719065,2022-06-04,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów
120745483,2022-06-04,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
120788400,2022-05-30,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,nie działa,Zderzenie pojazdów tylne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
120858763,2022-07-05,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,"Najechanie na słup, znak",Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
120876778,2022-07-08,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
121747914,2022-08-18,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprzestrzeganie znaków i innych sygnałów
121807467,2022-09-16,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe omijanie
123879463,2022-11-09,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów
124211266,2022-11-15,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
124253467,2022-11-30,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
124697905,2023-02-20,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
125453385,2023-04-20,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
125479947,2023-05-11,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
125530701,2023-06-06,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów
125537163,2023-06-11,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
125563020,2023-06-25,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
125570011,2023-06-29,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
125579389,2023-06-22,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
125582051,2023-07-05,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
125654666,2023-08-17,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
125667457,2023-08-26,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
125668039,2023-08-25,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieokreślone
125775345,2023-11-01,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe omijanie
125827108,2023-12-06,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
125850590,2023-12-22,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Najechanie na pieszego,Noc - droga oświetlona,Silny wiatr,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych
125870160,2024-01-04,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Inne przyczyny
125930592,2024-02-09,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
125948344,2024-02-22,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
125948642,2024-01-24,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe cofanie
125981430,2024-03-16,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
126039331,2024-04-26,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,nie działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
126225602,2024-06-27,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
126290217,2024-08-12,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Oślepiające słońce,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
126300648,2024-08-22,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
126301019,2024-08-23,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe skręcanie
126361039,2024-10-02,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Opady deszczu,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
126648336,2024-10-14,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
126692923,2024-10-23,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów
126750160,2024-12-05,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Inne przyczyny
126753881,2024-12-09,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
126813302,2025-01-27,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe skręcanie
126816241,2025-01-29,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Inne przyczyny
126858270,2025-03-07,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
126861118,2025-03-08,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
126938717,2025-05-07,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów
127030428,2025-07-06,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
127133885,2025-09-26,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
127158611,2025-10-11,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe Zawracanie
127170180,2025-10-22,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów
127189593,2025-10-31,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
127208831,2025-11-15,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe skręcanie
127218913,2025-11-23,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok","Opady śniegu, gradu",Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe skręcanie
127221604,2025-11-25,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów
106656958,2018-01-04,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
106662447,2018-01-08,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
106735525,2018-02-12,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
106736787,2018-02-15,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
106810226,2018-03-22,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
107001745,2018-06-11,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Inne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
107053022,2018-06-22,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Inne przyczyny
107060937,2018-06-26,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
107274095,2018-09-11,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
107278673,2018-09-13,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
107286321,2018-09-16,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
107395629,2018-10-23,DOLINA SŁUŻEWIECKA,NOWOURSYNOWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Pochmurno,Dwie jezdnie jednokierunkowe,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,DOLINA SŁUŻEWIECKA / NOWOURSYNOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
