id;data;ulica_1;ulica_2;sygnalizacja;rodzaj_zdarzenia;warunki_oswietleniowe;warunki_pogodowe;rodzaj_drogi;ograniczenie_predkosci [km/h];typ_nawierzchni;stan_nawierzchni;oznakowanie_poziome;rodzaj_skrzyzowania;teren_zabudowany;skrzyzowanie;teren_zabudowany_bin;nawierzchnia_twarda_bin;znaki_poziome_bin
106704839;30.01.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
106763426;28.02.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
106862947;30.03.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
106966550;25.05.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
106985440;04.06.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
106990683;06.06.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107024561;16.06.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107081025;02.07.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107102104;13.07.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107125483;26.07.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107141972;02.08.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wit, zmrok;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107193355;17.08.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107288526;17.09.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107323403;29.09.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107386789;18.10.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107404506;26.10.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;R贸wnorz臋dne;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107464135;27.11.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;60;Twarda;Sucha;Jest;R贸wnorz臋dne;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107471960;01.12.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107511460;18.12.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107551894;31.12.2018;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107647022;17.01.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107664214;25.01.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Opady 艣niegu, gradu;Dwie jezdnie jednokierunkowe;50;Twarda;Oblodzenie, za艣nie偶enie;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107734896;01.03.2019;WAWELSKA;GR覬ECKA;dzia艂a;Inne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107765073;15.03.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107789076;27.03.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107806316;01.04.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;R贸wnorz臋dne;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107907338;04.05.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107909633;06.05.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107915586;09.05.2019;WAWELSKA;GR覬ECKA;dzia艂a;Inne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107925229;14.05.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
107971534;07.06.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108045994;17.07.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady deszczu;Jednojezdniowa dwukierunkowa;50;Twarda;Mokra;Jest;R贸wnorz臋dne;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108063050;27.07.2019;WAWELSKA;GR覬ECKA;dzia艂a;Inne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108074732;02.08.2019;WAWELSKA;GR覬ECKA;brak;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108111411;21.08.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108118752;26.08.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108201894;02.10.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w czo艂owe;艢wit, zmrok;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108209756;06.10.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w czo艂owe;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108221540;11.10.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108236429;16.10.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108239408;17.10.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;R贸wnorz臋dne;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108247060;21.10.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108257490;26.10.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108296387;06.11.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wit, zmrok;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108508298;23.12.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108508348;23.12.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108523032;31.12.2019;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108589013;23.01.2020;WAWELSKA;GR覬ECKA;nie dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108658447;07.02.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108745677;06.03.2020;WAWELSKA;GR覬ECKA;brak;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108765003;17.03.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108907368;09.04.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108914744;15.04.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
108920093;20.04.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109072585;24.05.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109119235;05.06.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109124566;05.06.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109149575;11.06.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109249619;29.06.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109261390;05.07.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109322252;02.08.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Pochmurno;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109324803;04.08.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109350970;17.08.2020;WAWELSKA;GR覬ECKA;nie dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109351787;17.08.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wit, zmrok;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109359682;21.08.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w czo艂owe;艢wit, zmrok;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109364027;24.08.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109473430;18.10.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w czo艂owe;Noc - droga o艣wietlona;Opady deszczu;Jednojezdniowa dwukierunkowa;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109552094;18.11.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109598333;04.12.2020;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109722141;08.01.2021;WAWELSKA;GR覬ECKA;dzia艂a;Najechanie na pieszego;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
109972475;04.03.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w czo艂owe;Noc - droga o艣wietlona;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
110052254;12.03.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
110100638;03.04.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
110102218;03.04.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w czo艂owe;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
110127927;16.04.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
110173114;10.05.2021;WAWELSKA;GR覬ECKA;dzia艂a;Najechanie na pojazd unieruchomiony;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
110188457;18.05.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
110408250;15.08.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
110524591;17.09.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
111469167;05.10.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w tylne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
111847455;18.10.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
112608843;24.10.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
112952871;26.10.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
112953039;26.10.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w czo艂owe;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
113404182;11.11.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
113498065;22.11.2021;WAWELSKA;GR覬ECKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;WAWELSKA / GR覬ECKA;1;1;1
